Geography_Germany,Geography_Spain,Gender_Male,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,CreditScore,Age,Tenure,Balance,EstimatedSalary,Satisfaction Score,Point Earned,NumOfProducts,AgeBucket,BalanceToSalaryRatio,InactiveProducts,HasCrCard,IsActiveMember,IsGermany,ZeroBalance,HighValueAtRisk
0.0,0.0,1.0,1.0,0.0,0.0,-0.44108724197429516,-0.5616546053176665,1.3809252943978123,0.21706394798868767,-0.5353451265367334,-0.007799890468389922,0.03494572475144095,-0.910597446214839,-0.32208101275379913,-0.049360831009603326,0.30198903381935843,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,-1.123680705330279,0.38590583301745945,1.0349371216705183,1.1102557241192277,-1.5527840335997962,-0.007799890468389922,-1.3894468599368046,-0.910597446214839,0.6487735848461983,3.803330647228633,-0.85009120964982,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.6241722538691342,1.2387102275190727,-0.0030273965113638353,-1.2269568265645165,1.0498799250614719,-0.7168808421401932,-1.5398485614256257,-0.910597446214839,1.6196281824461958,-0.6291857526486365,-0.85009120964982,1.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0999192131778501,-0.46689856148415393,-1.38698008742054,0.8499147453772695,-0.950003951261916,0.7012810612034134,-1.4602241312256616,0.8067008964816981,-0.32208101275379913,0.6463689876952429,1.4540692772885369,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.9551266603447627,-0.3721425176506413,-1.38698008742054,1.1289200887788073,1.5635708989501536,-0.7168808421401932,-1.4734948695923222,-0.910597446214839,-0.32208101275379913,-0.28550704676698385,0.30198903381935843,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,-0.9271765264853746,-1.6987271313198176,-0.3490155692386579,-1.2269568265645165,-1.0897179701846345,-0.007799890468389922,0.41094997847349335,-0.910597446214839,-1.2929356103537966,-0.6291857526486365,-0.85009120964982,1.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,2.0617554569976457,-0.6564106491511791,-0.3490155692386579,1.2769105386844506,0.9082756173903955,-1.4259617938119964,1.2204650188397943,0.8067008964816981,-0.32208101275379913,-0.17329686260410324,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,-2.644002510077698,-0.46689856148415393,-0.0030273965113638353,0.47455664777213,-1.430436291574242,-0.007799890468389922,-0.2525869398595403,-0.910597446214839,-0.32208101275379913,2.075019457309745,-0.85009120964982,1.0,1.0,1.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0,0.5724606278573172,1.7124904466866357,0.6889489489432242,-1.2269568265645165,-1.4206045262639218,-1.4259617938119964,0.41979713738460045,-0.910597446214839,1.6196281824461958,-0.6291857526486365,0.30198903381935843,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,-0.027394233879759516,0.5754179206844846,-0.0030273965113638353,0.6812030901238141,-0.8338306881078975,0.7012810612034134,0.01282782747367316,-0.910597446214839,0.6487735848461983,0.39134147430395533,0.30198903381935843,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,-1.2684732581633664,-1.130190868318742,0.6889489489432242,1.6015332861473808,0.695898411389053,-1.4259617938119964,1.1894999626509195,0.8067008964816981,-1.2929356103537966,-0.06916222990887329,-0.85009120964982,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0,1.834224302545651,-1.0354348244852294,1.0349371216705183,0.9360860177971774,-0.3511293047378929,-0.007799890468389922,0.5834695772400821,-0.910597446214839,-1.2929356103537966,0.12357049939018565,0.30198903381935843,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0617554569976457,-0.46689856148415393,-0.3490155692386579,-0.08129688422409043,0.9487401605390255,0.7012810612034134,0.9771681487843488,0.8067008964816981,-0.32208101275379913,-0.42373841277080093,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.01397506692969405,0.19639374535043425,1.3809252943978123,1.3320006450929989,1.3731703240249495,1.4103620128752166,1.1054519529954019,-0.910597446214839,0.6487735848461983,-0.23299895972798682,0.30198903381935843,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.16910994496514492,-0.08787438615010354,0.3429607762159302,1.091214820383987,-0.44503773526086393,-1.4259617938119964,-0.8984295403703597,-0.910597446214839,-0.32208101275379913,0.23637664275400758,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.3242448230005958,-1.2249469121522547,-1.732968260147834,0.549068851566684,0.21523185289464128,-0.7168808421401932,1.295665869584205,-0.910597446214839,-1.2929356103537966,-0.19078816442617108,-0.85009120964982,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0,1.3481350180345717,-0.5616546053176665,-0.6950037419659519,-1.2269568265645165,-0.9919561716815934,-0.7168808421401932,1.693788020584025,0.8067008964816981,-0.32208101275379913,-0.6291857526486365,-0.85009120964982,1.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.16910994496514492,-0.7511666929846916,-0.6950037419659519,0.3702672010057177,1.569658133725611,-0.007799890468389922,1.574351375284079,-0.910597446214839,-0.32208101275379913,-0.39660987440864154,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,-0.5031411931884755,0.38590583301745945,-1.040991914693246,0.5970185187603984,0.2716033804750983,-0.7168808421401932,0.3224783893624222,4.241297581874772,0.6487735848461983,-0.19161301156408272,3.758229764226894,1.0,0.0,1.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,-2.2406518271855256,1.5229783590196107,0.3429607762159302,-1.2269568265645165,-0.4520228354243022,1.4103620128752166,0.9506266720510274,-0.910597446214839,1.6196281824461958,-0.6291857526486365,-0.85009120964982,0.0,1.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.5310913270478637,0.480661876850972,1.3809252943978123,-1.2269568265645165,-0.7019944105392282,0.7012810612034134,1.6407050671173824,-0.910597446214839,0.6487735848461983,-0.6291857526486365,0.30198903381935843,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.255054091213301,1.1439541836855602,1.3809252943978123,1.083171714604142,-0.9202248072738549,-1.4259617938119964,1.4637618888952402,-0.910597446214839,1.6196281824461958,0.737647011148531,-0.85009120964982,0.0,1.0,1.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,-1.27881558336573,-0.3721425176506413,1.0349371216705183,-1.2269568265645165,-0.02591152522473061,0.7012810612034134,-1.455800551770108,-0.910597446214839,-0.32208101275379913,-0.6291857526486365,0.30198903381935843,1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.10705599375096457,-0.3721425176506413,1.0349371216705183,0.764856879422775,-0.2236134383941665,-0.7168808421401932,-0.9426653349258953,-0.910597446214839,-0.32208101275379913,0.0054225304578800725,0.30198903381935843,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,-0.09979051029630326,-0.3721425176506413,-0.3490155692386579,-1.2269568265645165,0.4608905048008545,0.7012810612034134,0.6675175868955997,0.8067008964816981,-0.32208101275379913,-0.6291857526486365,1.4540692772885369,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,-0.22389841272466396,-0.5616546053176665,0.3429607762159302,-1.2269568265645165,-0.7033473035181311,1.4103620128752166,0.11457015495140499,0.8067008964816981,-0.32208101275379913,-0.6291857526486365,-0.85009120964982,1.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,-1.6614816158531753,0.006881657683409057,-1.38698008742054,-1.2269568265645165,1.2458057852650395,-0.007799890468389922,-0.44280085644834327,2.523999239178235,-0.32208101275379913,-0.6291857526486365,2.6061495207577154,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,2.0307284813905553,2.565294841188249,0.6889489489432242,0.7594341389239354,-0.8073534109975525,-1.4259617938119964,0.6675175868955997,-0.910597446214839,2.590482780046193,0.4027942172368177,-0.85009120964982,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,-1.040942103711372,-1.6039710874863051,0.3429607762159302,1.2508388190032065,-0.8323536333715023,-0.7168808421401932,-0.5091545482816466,-0.910597446214839,-1.2929356103537966,0.6938223763057585,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.15876761976278153,3.039075060355812,-1.38698008742054,-0.3760797927051413,0.2212123399038395,-1.4259617938119964,-0.8276522690815028,0.8067008964816981,2.590482780046193,-0.4197963840359843,-0.85009120964982,1.0,1.0,1.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,-1.1443653557350058,0.006881657683409057,-1.38698008742054,-1.2269568265645165,0.15498292602621255,-0.7168808421401932,0.534810203228993,-0.910597446214839,-0.32208101275379913,-0.6291857526486365,-0.85009120964982,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.017180611558943,-1.130190868318742,1.3809252943978123,-1.2269568265645165,0.5784121332960553,0.7012810612034134,0.5878931566956357,0.8067008964816981,-1.2929356103537966,-0.6291857526486365,1.4540692772885369,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,-0.23424073792702735,-0.5616546053176665,-0.6950037419659519,-1.2269568265645165,1.544163876420377,0.7012810612034134,-1.6194729916255897,-0.910597446214839,-0.32208101275379913,-0.6291857526486365,-0.85009120964982,1.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,-0.0067095834750327335,-1.3197029559857671,-1.040991914693246,0.6080845303164568,-1.2920211822576035,-1.4259617938119964,1.1939235421064731,-0.910597446214839,-1.2929356103537966,1.3718899043526986,-0.85009120964982,1.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.25492538833175415,-0.18263042998361612,-1.040991914693246,0.9232796766599631,0.856248532342783,-0.7168808421401932,-1.2611630557257514,0.8067008964816981,-0.32208101275379913,-0.22981726111307776,1.4540692772885369,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.6894317497125635,0.8596860521850224,0.6889489489432242,-1.2269568265645165,0.5807678980300749,-1.4259617938119964,-1.5310014025145184,0.8067008964816981,0.6487735848461983,-0.6291857526486365,-0.85009120964982,1.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,-1.2064193069491862,-0.5616546053176665,-0.6950037419659519,1.2003819408542926,1.7382145980479597,1.4103620128752166,-0.5932025579371643,-0.910597446214839,-0.32208101275379913,-0.2928975848077299,0.30198903381935843,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.275738741618028,-0.3721425176506413,-0.6950037419659519,0.7218434693782293,-1.3081238999508913,0.7012810612034134,1.6583993849395966,-0.910597446214839,-0.32208101275379913,1.5764776221299681,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,-0.3893756159624782,-1.8882392189868429,-0.0030273965113638353,-1.2269568265645165,1.347561656797314,-1.4259617938119964,-1.2346215789924302,-0.910597446214839,-1.2929356103537966,-0.6291857526486365,-0.85009120964982,1.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.8476434694957165,-1.0354348244852294,-0.3490155692386579,-1.2269568265645165,-1.7016557222322,-0.007799890468389922,0.11899373440695854,0.8067008964816981,-1.2929356103537966,-0.6291857526486365,1.4540692772885369,1.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,-0.1928714371175738,0.19639374535043425,-0.6950037419659519,0.8042146824821326,1.3604683846795826,-0.007799890468389922,-1.2478923173590908,-0.910597446214839,0.6487735848461983,-0.3134214086846637,0.30198903381935843,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,-0.6272490956168363,-1.130190868318742,1.0349371216705183,0.7568469976790178,-1.703829859037658,-1.4259617938119964,1.614163590384061,0.8067008964816981,-1.2929356103537966,3.803330647228633,1.4540692772885369,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,-2.178597875971345,0.29114978918394685,-1.040991914693246,-1.2269568265645165,-0.8653503605197111,0.7012810612034134,-1.5310014025145184,0.8067008964816981,0.6487735848461983,-0.6291857526486365,1.4540692772885369,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.2860810668203912,-0.5616546053176665,-1.38698008742054,0.6813724203560486,-1.2739571267317276,-0.7168808421401932,-1.5619664587033935,0.8067008964816981,-0.32208101275379913,1.369924137375973,-0.85009120964982,1.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0792345627731235,3.7023673671904,-0.0030273965113638353,0.7184462715626124,-0.40928123878202627,1.4103620128752166,-0.2304690425817725,-0.910597446214839,2.590482780046193,0.07757121281934047,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,-0.3169793395459345,0.10163770151692166,-0.0030273965113638353,0.5096348097771733,-0.8671673363649774,1.4103620128752166,1.52569200127299,0.8067008964816981,-0.32208101275379913,0.335341388460018,1.4540692772885369,1.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,1.2964233920227546,-0.18263042998361612,-1.040991914693246,-1.2269568265645165,-1.5925878899210408,-0.007799890468389922,1.0612161584398663,-0.910597446214839,-0.32208101275379913,-0.6291857526486365,-0.85009120964982,0.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,-0.23424073792702735,-0.46689856148415393,-0.3490155692386579,1.3208842357237442,0.4644840560317259,-0.007799890468389922,1.6672465438507038,0.8067008964816981,-0.32208101275379913,-0.07160604800447161,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.6241722538691342,1.8072464905201484,1.3809252943978123,0.23819315091976095,-1.2668966239862494,-0.007799890468389922,1.5168448423618828,0.8067008964816981,1.6196281824461958,0.8824143040982766,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.16910994496514492,3.039075060355812,-0.3490155692386579,0.9761142401741116,-0.08857490197763453,-0.7168808421401932,1.3664431408730617,-0.910597446214839,2.590482780046193,0.015091293498694383,-0.85009120964982,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-1.496004412615361,1.7124904466866357,0.3429607762159302,-1.2269568265645165,1.652615950001532,-0.7168808421401932,1.0523689995287593,0.8067008964816981,1.6196281824461958,-0.6291857526486365,-0.85009120964982,0.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,1.513612221272386,-0.9406787806517168,-1.38698008742054,-1.2269568265645165,0.8789158023112287,1.4103620128752166,0.6453996896178319,-0.910597446214839,-1.2929356103537966,-0.6291857526486365,-0.85009120964982,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,-0.7306723476404702,1.617734402853123,-1.38698008742054,0.8815384101421385,0.1288490528229852,-1.4259617938119964,0.8400371856621884,-0.910597446214839,1.6196281824461958,-0.08457353087857798,0.30198903381935843,1.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.1897945953698717,0.006881657683409057,-0.6950037419659519,0.6902791905715847,1.2547832201654618,0.7012810612034134,0.7869542321955457,-0.910597446214839,-0.32208101275379913,-0.32059101823973907,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,0.12774064415569136,-0.5616546053176665,1.3809252943978123,-1.2269568265645165,-0.1393969388319136,1.4103620128752166,1.1585349064620447,0.8067008964816981,-0.32208101275379913,-0.6291857526486365,1.4540692772885369,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,-0.4824565427837488,0.7649300083515098,1.0349371216705183,-0.23032064980283878,-1.5709405574191204,1.4103620128752166,-0.7789928950704137,2.523999239178235,0.6487735848461983,2.3277637904441866,2.6061495207577154,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0,-0.13081748590339343,-0.8459227368182043,1.3809252943978123,0.9688555105505984,0.12404801544000768,1.4103620128752166,1.5035741039952222,0.8067008964816981,-1.2929356103537966,-0.060553752932104445,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0,1.3171080424274815,0.10163770151692166,1.0349371216705183,0.4469473132806428,0.3132360541556475,1.4103620128752166,1.733600235684007,0.8067008964816981,-0.32208101275379913,-0.2357853999454475,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.9964959611542162,0.29114978918394685,-0.3490155692386579,0.06050442531643848,0.2737907519138934,1.4103620128752166,-0.9692068116592166,-0.910597446214839,0.6487735848461983,-0.3206597034512268,0.30198903381935843,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,-0.3997179411648416,0.29114978918394685,-0.0030273965113638353,1.0510098846556877,-0.9838995886375798,1.4103620128752166,-1.3584818037479298,-0.910597446214839,0.6487735848461983,0.8331785301331059,-0.85009120964982,1.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,2.0617554569976457,-1.130190868318742,1.0349371216705183,0.5680685061363469,0.19653932642516053,-1.4259617938119964,-0.3764471646150399,0.8067008964816981,-1.2929356103537966,-0.18180588741247317,-0.85009120964982,1.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,-0.1515021363081202,0.8596860521850224,-0.6950037419659519,0.708197378691204,1.5784135402378106,-0.7168808421401932,1.6583993849395966,-0.910597446214839,0.6487735848461983,-0.3481480253573893,0.30198903381935843,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.7689648067022217,-1.3197029559857671,1.3809252943978123,-1.2269568265645165,1.2031019769837392,-0.7168808421401932,1.3974081970619368,0.8067008964816981,-1.2929356103537966,-0.6291857526486365,-0.85009120964982,1.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.2104792457745985,-0.9406787806517168,0.3429607762159302,-1.2269568265645165,-1.5232162954653055,-0.7168808421401932,-1.2301979995368766,0.8067008964816981,-1.2929356103537966,-0.6291857526486365,1.4540692772885369,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,1.358477343236935,-1.5092150436527925,1.7269134671251063,0.346813760071812,0.7499826112210368,-0.007799890468389922,-0.18180966857068337,-0.910597446214839,-1.2929356103537966,-0.3243760237740143,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,-0.5858797948073827,-1.4144589998192798,-1.732968260147834,0.33599395948849997,-0.48958272483524407,-0.7168808421401932,-0.7745693156148601,-0.910597446214839,-1.2929356103537966,-0.024702946227050136,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,-0.1825291119152104,-0.18263042998361612,-1.040991914693246,-1.2269568265645165,1.4408104453323738,-0.007799890468389922,1.3797138792397226,0.8067008964816981,-0.32208101275379913,-0.6291857526486365,1.4540692772885369,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,-0.5238258435932023,-1.2249469121522547,0.3429607762159302,0.5210627546732213,-0.29555882075416046,0.7012810612034134,0.875425821306617,-0.910597446214839,-1.2929356103537966,-0.04437782260222837,0.30198903381935843,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.7411433757243804,-1.0354348244852294,1.0349371216705183,1.4735507680804973,0.05711159351831502,0.7012810612034134,-1.6637087861811253,-0.910597446214839,-1.2929356103537966,0.09629221599681538,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.2033424652014841,-0.3721425176506413,1.3809252943978123,-1.2269568265645165,-1.0449768990689692,-1.4259617938119964,1.6583993849395966,0.8067008964816981,-0.32208101275379913,-0.6291857526486365,1.4540692772885369,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.9478611768901014,0.6701739645179972,-0.0030273965113638353,-1.2269568265645165,-1.367231687973812,-1.4259617938119964,-0.5312724455594144,-0.910597446214839,0.6487735848461983,-0.6291857526486365,0.30198903381935843,1.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,1.0,-0.4307449167719318,1.3334662713525853,1.7269134671251063,-1.2269568265645165,0.959918549791405,-0.007799890468389922,-0.47818949209277173,-0.910597446214839,1.6196281824461958,-0.6291857526486365,-0.85009120964982,1.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,-0.8340955996641041,2.091514622020686,0.3429607762159302,1.053870843318797,-0.9456748330413566,-1.4259617938119964,-1.3142460091923942,-0.910597446214839,2.590482780046193,0.7639308420757,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,0.0,-0.989230477699555,1.0491981398520476,0.6889489489432242,0.8284553886189865,-0.646832284649913,0.7012810612034134,1.6407050671173824,0.8067008964816981,0.6487735848461983,0.28084482475273514,-0.85009120964982,1.0,1.0,0.0,0.0,0.0
